file,timestamp,pitch,raw_chord,raw_confidence,stable_chord,stable_root,stable_quality,stable_confidence,candidate,candidate_root,candidate_confidence,candidate_age_ms,candidate_frames,support_age_ms,audio_activity,expected_chart_chord,chart_prior,tracking_state,position,section
test_song_120bpm.wav,8.452,C2,C,0.984,C,C,major,0.969,--,--,0.0,0.0,0,0.0,0.31163,--,OFF,TRACKING,5:1,INTRO
test_song_120bpm.wav,8.545,C2,C,0.982,C,C,major,0.972,--,--,0.0,0.0,0,0.0,0.31111,--,OFF,TRACKING,5:2,INTRO
test_song_120bpm.wav,8.638,C2,C,0.983,C,C,major,0.975,--,--,0.0,0.0,0,0.0,0.31221,--,OFF,TRACKING,5:2,INTRO
test_song_120bpm.wav,8.731,C2,C,0.987,C,C,major,0.978,--,--,0.0,0.0,0,0.0,0.32194,--,OFF,TRACKING,5:2,INTRO
test_song_120bpm.wav,8.824,C2,C,0.989,C,C,major,0.981,--,--,0.0,0.0,0,0.0,0.32477,--,OFF,TRACKING,5:2,INTRO
test_song_120bpm.wav,8.916,C2,C,0.99,C,C,major,0.983,--,--,0.0,0.0,0,0.0,0.32074,--,OFF,TRACKING,5:2,INTRO
test_song_120bpm.wav,9.009,C2,C,0.989,C,C,major,0.984,--,--,0.0,0.0,0,0.0,0.32903,--,OFF,TRACKING,5:3,INTRO
test_song_120bpm.wav,9.102,C2,C,0.988,C,C,major,0.985,--,--,0.0,0.0,0,0.0,0.33523,--,OFF,TRACKING,5:3,INTRO
test_song_120bpm.wav,9.195,C2,C,0.988,C,C,major,0.986,--,--,0.0,0.0,0,0.0,0.32921,--,OFF,TRACKING,5:3,INTRO
test_song_120bpm.wav,9.288,C2,C,0.989,C,C,major,0.987,--,--,0.0,0.0,0,0.0,0.32657,--,OFF,TRACKING,5:3,INTRO
test_song_120bpm.wav,9.381,C2,C,0.99,C,C,major,0.987,--,--,0.0,0.0,0,0.0,0.3179,--,OFF,TRACKING,5:3,INTRO
test_song_120bpm.wav,9.474,C2,C,0.988,C,C,major,0.988,--,--,0.0,0.0,0,0.0,0.31384,--,OFF,TRACKING,5:3,INTRO
test_song_120bpm.wav,9.567,C2,C,0.985,C,C,major,0.987,--,--,0.0,0.0,0,0.0,0.31239,--,OFF,TRACKING,5:4,INTRO
test_song_120bpm.wav,9.66,C2,C,0.982,C,C,major,0.986,--,--,0.0,0.0,0,0.0,0.31762,--,OFF,TRACKING,5:4,INTRO
test_song_120bpm.wav,9.752,C2,C,0.983,C,C,major,0.985,--,--,0.0,0.0,0,0.0,0.31067,--,OFF,TRACKING,5:4,INTRO
test_song_120bpm.wav,9.845,C2,C,0.986,C,C,major,0.985,--,--,0.0,0.0,0,0.0,0.31049,--,OFF,TRACKING,5:4,INTRO
test_song_120bpm.wav,9.938,C2,C,0.969,C,C,major,0.981,--,--,0.0,0.0,0,0.0,0.2547,--,OFF,TRACKING,5:4,INTRO
test_song_120bpm.wav,10.031,G1,G,0.86,C,C,major,0.86,G,G,0.86,0.0,1,92.9,0.33153,--,OFF,TRACKING,6:1,INTRO
test_song_120bpm.wav,10.124,G1,G,0.95,C,C,major,0.738,G,G,0.915,92.9,2,185.8,0.33177,--,OFF,TRACKING,6:1,INTRO
test_song_120bpm.wav,10.217,G1,G,0.968,G,G,major,0.94,--,--,0.0,0.0,0,0.0,0.31984,--,OFF,TRACKING,6:1,INTRO
test_song_120bpm.wav,10.31,G1,G,0.972,G,G,major,0.948,--,--,0.0,0.0,0,0.0,0.32017,--,OFF,TRACKING,6:1,INTRO
test_song_120bpm.wav,10.403,G1,G,0.973,G,G,major,0.954,--,--,0.0,0.0,0,0.0,0.32603,--,OFF,TRACKING,6:1,INTRO
test_song_120bpm.wav,10.495,G1,G,0.971,G,G,major,0.958,--,--,0.0,0.0,0,0.0,0.3099,--,OFF,TRACKING,6:1,INTRO
test_song_120bpm.wav,10.588,G1,G,0.966,G,G,major,0.96,--,--,0.0,0.0,0,0.0,0.30516,--,OFF,TRACKING,6:2,INTRO
test_song_120bpm.wav,10.681,G1,G,0.961,G,G,major,0.961,--,--,0.0,0.0,0,0.0,0.32112,--,OFF,TRACKING,6:2,INTRO
test_song_120bpm.wav,10.774,G1,G,0.961,G,G,major,0.961,--,--,0.0,0.0,0,0.0,0.30988,--,OFF,TRACKING,6:2,INTRO
test_song_120bpm.wav,10.867,G1,G,0.964,G,G,major,0.962,--,--,0.0,0.0,0,0.0,0.30637,--,OFF,TRACKING,6:2,INTRO
test_song_120bpm.wav,10.96,G1,G,0.967,G,G,major,0.963,--,--,0.0,0.0,0,0.0,0.32221,--,OFF,TRACKING,6:2,INTRO
test_song_120bpm.wav,11.053,G1,G,0.972,G,G,major,0.965,--,--,0.0,0.0,0,0.0,0.32245,--,OFF,TRACKING,6:3,INTRO
test_song_120bpm.wav,11.146,G1,G,0.974,G,G,major,0.967,--,--,0.0,0.0,0,0.0,0.32023,--,OFF,TRACKING,6:3,INTRO
test_song_120bpm.wav,11.238,G1,G,0.975,G,G,major,0.969,--,--,0.0,0.0,0,0.0,0.33381,--,OFF,TRACKING,6:3,INTRO
test_song_120bpm.wav,11.331,G1,G,0.975,G,G,major,0.971,--,--,0.0,0.0,0,0.0,0.3289,--,OFF,TRACKING,6:3,INTRO
test_song_120bpm.wav,11.424,G1,G,0.974,G,G,major,0.971,--,--,0.0,0.0,0,0.0,0.33337,--,OFF,TRACKING,6:3,INTRO
test_song_120bpm.wav,11.517,G1,G,0.974,G,G,major,0.972,--,--,0.0,0.0,0,0.0,0.33249,--,OFF,TRACKING,6:4,INTRO
test_song_120bpm.wav,11.61,G1,G,0.974,G,G,major,0.973,--,--,0.0,0.0,0,0.0,0.32167,--,OFF,TRACKING,6:4,INTRO
test_song_120bpm.wav,11.703,G1,G,0.975,G,G,major,0.973,--,--,0.0,0.0,0,0.0,0.32577,--,OFF,TRACKING,6:4,INTRO
test_song_120bpm.wav,11.796,G1,G,0.975,G,G,major,0.974,--,--,0.0,0.0,0,0.0,0.32844,--,OFF,TRACKING,6:4,INTRO
test_song_120bpm.wav,11.889,G1,G,0.973,G,G,major,0.973,--,--,0.0,0.0,0,0.0,0.29314,--,OFF,TRACKING,6:4,INTRO
test_song_120bpm.wav,11.981,A2,Em,0.715,G,G,major,0.853,Em,E,0.715,0.0,1,92.9,0.28042,--,OFF,TRACKING,6:4,INTRO
test_song_120bpm.wav,12.074,A1,Am,0.926,G,G,major,0.732,Am,A,0.823,0.0,1,185.8,0.32474,--,OFF,TRACKING,7:1,INTRO
test_song_120bpm.wav,12.167,A1,Am,0.968,G,G,major,0.612,Am,A,0.899,92.9,2,278.6,0.32089,--,OFF,TRACKING,7:1,INTRO
test_song_120bpm.wav,12.26,A1,Am,0.979,Am,A,minor,0.933,--,--,0.0,0.0,0,0.0,0.32501,--,OFF,TRACKING,7:1,INTRO
test_song_120bpm.wav,12.353,A1,Am,0.982,Am,A,minor,0.945,--,--,0.0,0.0,0,0.0,0.32301,--,OFF,TRACKING,7:1,INTRO
test_song_120bpm.wav,12.446,A1,Am,0.98,Am,A,minor,0.954,--,--,0.0,0.0,0,0.0,0.31516,--,OFF,TRACKING,7:1,INTRO
test_song_120bpm.wav,12.539,A1,Am,0.977,Am,A,minor,0.96,--,--,0.0,0.0,0,0.0,0.31504,--,OFF,TRACKING,7:2,INTRO
test_song_120bpm.wav,12.632,A1,Am,0.974,Am,A,minor,0.963,--,--,0.0,0.0,0,0.0,0.31472,--,OFF,TRACKING,7:2,INTRO
test_song_120bpm.wav,12.725,A1,Am,0.974,Am,A,minor,0.966,--,--,0.0,0.0,0,0.0,0.30495,--,OFF,TRACKING,7:2,INTRO
test_song_120bpm.wav,12.817,A1,Am,0.978,Am,A,minor,0.969,--,--,0.0,0.0,0,0.0,0.31209,--,OFF,TRACKING,7:2,INTRO
test_song_120bpm.wav,12.91,A1,Am,0.981,Am,A,minor,0.972,--,--,0.0,0.0,0,0.0,0.3216,--,OFF,TRACKING,7:2,INTRO
test_song_120bpm.wav,13.003,A1,Am,0.984,Am,A,minor,0.975,--,--,0.0,0.0,0,0.0,0.32592,--,OFF,TRACKING,7:3,INTRO
test_song_120bpm.wav,13.096,A1,Am,0.984,Am,A,minor,0.977,--,--,0.0,0.0,0,0.0,0.3283,--,OFF,TRACKING,7:3,INTRO
test_song_120bpm.wav,13.189,A1,Am,0.984,Am,A,minor,0.979,--,--,0.0,0.0,0,0.0,0.33421,--,OFF,TRACKING,7:3,INTRO
test_song_120bpm.wav,13.282,A1,Am,0.983,Am,A,minor,0.98,--,--,0.0,0.0,0,0.0,0.32949,--,OFF,TRACKING,7:3,INTRO
test_song_120bpm.wav,13.375,A1,Am,0.983,Am,A,minor,0.981,--,--,0.0,0.0,0,0.0,0.32806,--,OFF,TRACKING,7:3,INTRO
test_song_120bpm.wav,13.468,A1,Am,0.983,Am,A,minor,0.981,--,--,0.0,0.0,0,0.0,0.33445,--,OFF,TRACKING,7:3,INTRO
test_song_120bpm.wav,13.56,A1,Am,0.984,Am,A,minor,0.982,--,--,0.0,0.0,0,0.0,0.32007,--,OFF,TRACKING,7:4,INTRO
test_song_120bpm.wav,13.653,A1,Am,0.984,Am,A,minor,0.982,--,--,0.0,0.0,0,0.0,0.31746,--,OFF,TRACKING,7:4,INTRO
test_song_120bpm.wav,13.746,A1,Am,0.983,Am,A,minor,0.983,--,--,0.0,0.0,0,0.0,0.32198,--,OFF,TRACKING,7:4,INTRO
test_song_120bpm.wav,13.839,A1,Am,0.98,Am,A,minor,0.982,--,--,0.0,0.0,0,0.0,0.31607,--,OFF,TRACKING,7:4,INTRO
test_song_120bpm.wav,13.932,C4,Am,0.956,Am,A,minor,0.976,--,--,0.0,0.0,0,0.0,0.24827,--,OFF,TRACKING,7:4,INTRO
test_song_120bpm.wav,14.025,F1,F,0.891,Am,A,minor,0.855,F,F,0.891,0.0,1,92.9,0.3251,--,OFF,TRACKING,8:1,VERSE
test_song_120bpm.wav,14.118,F1,F,0.942,Am,A,minor,0.734,F,F,0.922,92.9,2,185.8,0.32446,--,OFF,TRACKING,8:1,VERSE
test_song_120bpm.wav,14.211,F1,F,0.957,F,F,major,0.938,--,--,0.0,0.0,0,0.0,0.32556,--,OFF,TRACKING,8:1,VERSE
test_song_120bpm.wav,14.303,F1,F,0.962,F,F,major,0.944,--,--,0.0,0.0,0,0.0,0.32931,--,OFF,TRACKING,8:1,VERSE
test_song_120bpm.wav,14.396,F1,F,0.963,F,F,major,0.949,--,--,0.0,0.0,0,0.0,0.32472,--,OFF,TRACKING,8:1,VERSE
test_song_120bpm.wav,14.489,F1,F,0.962,F,F,major,0.952,--,--,0.0,0.0,0,0.0,0.31663,--,OFF,TRACKING,8:1,VERSE
test_song_120bpm.wav,14.582,F1,F,0.96,F,F,major,0.954,--,--,0.0,0.0,0,0.0,0.31036,--,OFF,TRACKING,8:2,VERSE
test_song_120bpm.wav,14.675,F1,F,0.956,F,F,major,0.955,--,--,0.0,0.0,0,0.0,0.3094,--,OFF,TRACKING,8:2,VERSE
test_song_120bpm.wav,14.768,F1,F,0.951,F,F,major,0.954,--,--,0.0,0.0,0,0.0,0.31548,--,OFF,TRACKING,8:2,VERSE
test_song_120bpm.wav,14.861,F1,F,0.948,F,F,major,0.952,--,--,0.0,0.0,0,0.0,0.31041,--,OFF,TRACKING,8:2,VERSE
test_song_120bpm.wav,14.954,F1,F,0.947,F,F,major,0.951,--,--,0.0,0.0,0,0.0,0.31165,--,OFF,TRACKING,8:2,VERSE
test_song_120bpm.wav,15.047,F1,F,0.951,F,F,major,0.951,--,--,0.0,0.0,0,0.0,0.31582,--,OFF,TRACKING,8:3,VERSE
test_song_120bpm.wav,15.139,F1,F,0.956,F,F,major,0.952,--,--,0.0,0.0,0,0.0,0.32008,--,OFF,TRACKING,8:3,VERSE
test_song_120bpm.wav,15.232,F1,F,0.961,F,F,major,0.954,--,--,0.0,0.0,0,0.0,0.32419,--,OFF,TRACKING,8:3,VERSE
test_song_120bpm.wav,15.325,F1,F,0.964,F,F,major,0.957,--,--,0.0,0.0,0,0.0,0.31998,--,OFF,TRACKING,8:3,VERSE
test_song_120bpm.wav,15.418,F1,F,0.965,F,F,major,0.959,--,--,0.0,0.0,0,0.0,0.31884,--,OFF,TRACKING,8:3,VERSE
test_song_120bpm.wav,15.511,F1,F,0.966,F,F,major,0.961,--,--,0.0,0.0,0,0.0,0.32513,--,OFF,TRACKING,8:4,VERSE
test_song_120bpm.wav,15.604,F1,F,0.965,F,F,major,0.962,--,--,0.0,0.0,0,0.0,0.33344,--,OFF,TRACKING,8:4,VERSE
test_song_120bpm.wav,15.697,F1,F,0.964,F,F,major,0.962,--,--,0.0,0.0,0,0.0,0.33461,--,OFF,TRACKING,8:4,VERSE
test_song_120bpm.wav,15.79,F1,F,0.964,F,F,major,0.963,--,--,0.0,0.0,0,0.0,0.32984,--,OFF,TRACKING,8:4,VERSE
test_song_120bpm.wav,15.882,F1,F,0.964,F,F,major,0.963,--,--,0.0,0.0,0,0.0,0.31857,--,OFF,TRACKING,8:4,VERSE
